us_county,name,state,"Random Number"
51149,"Prince George County, VA",VA,-36.08262226
51153,"Prince William County, VA",VA,-3.032472804
51155,"Pulaski County, VA",VA,-8.808319177
51750,"City of Radford, VA",VA,-20.5944067
51157,"Rappahannock County, VA",VA,15.54874433
51159,"Richmond County, VA",VA,33.16103181
51760,"City of Richmond, VA",VA,16.08110352
51161,"Roanoke County, VA",VA,22.84229899
51770,"City of Roanoke, VA",VA,-32.82912483
51163,"Rockbridge County, VA",VA,7.792849771
51165,"Rockingham County, VA",VA,-7.517818023
51167,"Russell County, VA",VA,1.818761568
51775,"City of Salem, VA",VA,-9.749319158
51169,"Scott County, VA",VA,33.89998005
51171,"Shenandoah County, VA",VA,-48.84647679
51173,"Smyth County, VA",VA,25.71308933
51175,"Southampton County, VA",VA,23.30004396
51177,"Spotsylvania County, VA",VA,-24.46053903
51179,"Stafford County, VA",VA,-24.34642779
51790,"City of Staunton, VA",VA,17.09651048
51800,"City of Suffolk, VA",VA,8.525177032
51181,"Surry County, VA",VA,28.38397303
51183,"Sussex County, VA",VA,26.59366785
51185,"Tazewell County, VA",VA,12.1216593
51810,"City of Virginia Beach, VA",VA,28.38782324
51187,"Warren County, VA",VA,-42.77826395
51191,"Washington County, VA",VA,36.14739888
51820,"City of Waynesboro, VA",VA,-10.27803626
51193,"Westmoreland County, VA",VA,21.32195348
51830,"City of Williamsburg, VA",VA,17.38941295
51840,"City of Winchester, VA",VA,28.90941149
51195,"Wise County, VA",VA,1.049798757
51197,"Wythe County, VA",VA,-34.88143021
51199,"York County, VA",VA,-49.9847304
78010,"Saint Croix Island, VI",VI,-46.18220977
78020,"Saint John Island, VI",VI,37.90626263
78030,"Saint Thomas Island, VI",VI,23.40492088
50001,"Addison County, VT",VT,44.15600346
50003,"Bennington County, VT",VT,-2.11521139
50005,"Caledonia County, VT",VT,-10.57036594
50007,"Chittenden County, VT",VT,26.11520306
50009,"Essex County, VT",VT,29.47168365
50011,"Franklin County, VT",VT,12.24651075
50013,"Grand Isle County, VT",VT,32.30342961
50015,"Lamoille County, VT",VT,-28.71523711
50017,"Orange County, VT",VT,2.446033164
50019,"Orleans County, VT",VT,-6.068646586
50021,"Rutland County, VT",VT,-40.55092234
50023,"Washington County, VT",VT,-24.49297726
50025,"Windham County, VT",VT,-0.067290974
50027,"Windsor County, VT",VT,-40.66270434
53001,"Adams County, WA",WA,11.56123937
53003,"Asotin County, WA",WA,22.6778061
53005,"Benton County, WA",WA,7.075447082
53007,"Chelan County, WA",WA,11.35482352
53009,"Clallam County, WA",WA,25.66637017
53011,"Clark County, WA",WA,-12.70416605
53013,"Columbia County, WA",WA,-33.95245897
53015,"Cowlitz County, WA",WA,0.768498609
53017,"Douglas County, WA",WA,-37.30742658
53019,"Ferry County, WA",WA,26.79184987
53021,"Franklin County, WA",WA,-24.12232657
53023,"Garfield County, WA",WA,-21.58446166
53025,"Grant County, WA",WA,-24.1461318
53027,"Grays Harbor County, WA",WA,-22.26696155
53029,"Island County, WA",WA,7.509460019
53031,"Jefferson County, WA",WA,-40.57432122
53033,"King County, WA",WA,-33.78783049
53035,"Kitsap County, WA",WA,31.3998884
53037,"Kittitas County, WA",WA,-38.36976948
53039,"Klickitat County, WA",WA,-15.85028176
53041,"Lewis County, WA",WA,16.75744949
53043,"Lincoln County, WA",WA,5.755267423
53045,"Mason County, WA",WA,45.07277617
53047,"Okanogan County, WA",WA,45.41060608
53049,"Pacific County, WA",WA,-9.893493337
53051,"Pend Oreille County, WA",WA,-11.85553151
53053,"Pierce County, WA",WA,20.30629048
53055,"San Juan County, WA",WA,48.65878281
53057,"Skagit County, WA",WA,43.56250018
53059,"Skamania County, WA",WA,5.242950237
53061,"Snohomish County, WA",WA,-48.41623288
53063,"Spokane County, WA",WA,-36.99920787
53065,"Stevens County, WA",WA,-27.54467682
53067,"Thurston County, WA",WA,-8.688983822
53069,"Wahkiakum County, WA",WA,35.79609743
53071,"Walla Walla County, WA",WA,-48.55638543
53073,"Whatcom County, WA",WA,25.61482119
53075,"Whitman County, WA",WA,35.29267205
53077,"Yakima County, WA",WA,-40.38106497
55001,"Adams County, WI",WI,4.912322848
55003,"Ashland County, WI",WI,-37.04034117
55005,"Barron County, WI",WI,31.74501027
55007,"Bayfield County, WI",WI,5.23161396
55009,"Brown County, WI",WI,-25.32901957
55011,"Buffalo County, WI",WI,-24.17022656
55013,"Burnett County, WI",WI,-44.45640305
55015,"Calumet County, WI",WI,16.56365647
55017,"Chippewa County, WI",WI,-27.33783261
55019,"Clark County, WI",WI,-42.95940328
55021,"Columbia County, WI",WI,31.12057717
55023,"Crawford County, WI",WI,23.21091847
55025,"Dane County, WI",WI,28.83488351
55027,"Dodge County, WI",WI,26.78613878
55029,"Door County, WI",WI,11.64811346
55031,"Douglas County, WI",WI,-23.01522235
55033,"Dunn County, WI",WI,-33.23959651
55035,"Eau Claire County, WI",WI,7.61482946
55037,"Florence County, WI",WI,12.38903943
55039,"Fond du Lac County, WI",WI,39.73931635
55041,"Forest County, WI",WI,-20.4021554
55043,"Grant County, WI",WI,7.284207268
55045,"Green County, WI",WI,13.65615678
55047,"Green Lake County, WI",WI,-26.29544124
55049,"Iowa County, WI",WI,34.29870113
55051,"Iron County, WI",WI,-25.83280908
55053,"Jackson County, WI",WI,14.1319247
55055,"Jefferson County, WI",WI,1.748978361
55057,"Juneau County, WI",WI,43.22552929
55059,"Kenosha County, WI",WI,20.87260178
55061,"Kewaunee County, WI",WI,48.43321483
55063,"La Crosse County, WI",WI,33.91766727
55065,"Lafayette County, WI",WI,42.77137721
55067,"Langlade County, WI",WI,-19.29999716
55069,"Lincoln County, WI",WI,-26.51602026
55071,"Manitowoc County, WI",WI,-27.97683249
55073,"Marathon County, WI",WI,-1.207668068
55075,"Marinette County, WI",WI,16.84631085
55077,"Marquette County, WI",WI,-22.52519246
55078,"Menominee County, WI",WI,1.089276189
55079,"Milwaukee County, WI",WI,0.415183493
55081,"Monroe County, WI",WI,-45.94534092
55083,"Oconto County, WI",WI,-47.42003464
55085,"Oneida County, WI",WI,7.116306138
55087,"Outagamie County, WI",WI,-37.39109039
55089,"Ozaukee County, WI",WI,42.69298346
55091,"Pepin County, WI",WI,39.81216457
55093,"Pierce County, WI",WI,-10.73984167
55095,"Polk County, WI",WI,12.63829305
55097,"Portage County, WI",WI,-37.1989383
55099,"Price County, WI",WI,-26.34232431
55101,"Racine County, WI",WI,1.538279619
55103,"Richland County, WI",WI,-30.56965234
55105,"Rock County, WI",WI,25.32829958
55107,"Rusk County, WI",WI,42.16944178
55111,"Sauk County, WI",WI,-28.98861374
55113,"Sawyer County, WI",WI,-2.468027073
55115,"Shawano County, WI",WI,-41.00511585
55117,"Sheboygan County, WI",WI,32.77896682
55109,"Saint Croix County, WI",WI,28.30493027
55119,"Taylor County, WI",WI,-27.21832787
55121,"Trempealeau County, WI",WI,2.376899604
55123,"Vernon County, WI",WI,43.10918811
55125,"Vilas County, WI",WI,2.286358644
55127,"Walworth County, WI",WI,-42.27150463
55129,"Washburn County, WI",WI,-25.56614439
55131,"Washington County, WI",WI,23.93645489
55133,"Waukesha County, WI",WI,-27.70999249
55135,"Waupaca County, WI",WI,10.12945739
55137,"Waushara County, WI",WI,29.03852775
55139,"Winnebago County, WI",WI,-2.418310446
55141,"Wood County, WI",WI,41.90118017
54001,"Barbour County, WV",WV,-38.08364995
54003,"Berkeley County, WV",WV,-24.20454237
54005,"Boone County, WV",WV,1.698900613
54007,"Braxton County, WV",WV,-9.219757
54009,"Brooke County, WV",WV,43.86012242
54011,"Cabell County, WV",WV,42.09722028
54013,"Calhoun County, WV",WV,-32.63789502
54015,"Clay County, WV",WV,28.68155446
54017,"Doddridge County, WV",WV,38.7216327
54019,"Fayette County, WV",WV,27.48441417
54021,"Gilmer County, WV",WV,-8.242471766
54023,"Grant County, WV",WV,-0.975354127
54025,"Greenbrier County, WV",WV,44.55134683
54027,"Hampshire County, WV",WV,-16.86083185
54029,"Hancock County, WV",WV,-2.973725933
54031,"Hardy County, WV",WV,29.68429161
54033,"Harrison County, WV",WV,-44.07685408
54035,"Jackson County, WV",WV,-20.49296222
54037,"Jefferson County, WV",WV,12.91415237
54039,"Kanawha County, WV",WV,-24.84424436
54041,"Lewis County, WV",WV,-33.71798819
54043,"Lincoln County, WV",WV,6.806150993
54045,"Logan County, WV",WV,-1.377577502
54049,"Marion County, WV",WV,-22.27863968
54051,"Marshall County, WV",WV,44.80451656
54053,"Mason County, WV",WV,-0.848113767
54047,"McDowell County, WV",WV,0.020906234
54055,"Mercer County, WV",WV,2.003936357
54057,"Mineral County, WV",WV,-43.99059417
54059,"Mingo County, WV",WV,-31.39391201
54061,"Monongalia County, WV",WV,-2.655676948
54063,"Monroe County, WV",WV,38.40209987
54065,"Morgan County, WV",WV,-35.17249351
54067,"Nicholas County, WV",WV,38.3031781
54069,"Ohio County, WV",WV,10.45457023
54071,"Pendleton County, WV",WV,-29.56295202
54073,"Pleasants County, WV",WV,-11.72184273
54075,"Pocahontas County, WV",WV,3.958325408
54077,"Preston County, WV",WV,9.368997336
54079,"Putnam County, WV",WV,7.521453227
54081,"Raleigh County, WV",WV,24.32598207
54083,"Randolph County, WV",WV,-3.963691884
54085,"Ritchie County, WV",WV,17.15326416
54087,"Roane County, WV",WV,-25.48792808
54089,"Summers County, WV",WV,-0.218571359
54091,"Taylor County, WV",WV,-43.23160939
54093,"Tucker County, WV",WV,-48.92628864
54095,"Tyler County, WV",WV,2.289332065
54097,"Upshur County, WV",WV,16.85116417
54099,"Wayne County, WV",WV,28.71094375
54101,"Webster County, WV",WV,-42.22421846
54103,"Wetzel County, WV",WV,-22.43040901
54105,"Wirt County, WV",WV,41.52183989
54107,"Wood County, WV",WV,28.41522924
54109,"Wyoming County, WV",WV,7.96613359
56001,"Albany County, WY",WY,-32.50317303
56003,"Big Horn County, WY",WY,23.17974895
56005,"Campbell County, WY",WY,40.6012568
56007,"Carbon County, WY",WY,-39.73374977
56009,"Converse County, WY",WY,0.56503198
56011,"Crook County, WY",WY,-38.44559895
56013,"Fremont County, WY",WY,33.37864883
56015,"Goshen County, WY",WY,-46.02985039
56017,"Hot Springs County, WY",WY,-31.09056982
56019,"Johnson County, WY",WY,30.9062185
56021,"Laramie County, WY",WY,-26.05051654
56023,"Lincoln County, WY",WY,17.55014984
56025,"Natrona County, WY",WY,-4.150091659
56027,"Niobrara County, WY",WY,-32.62358214
56029,"Park County, WY",WY,0.775786406
56031,"Platte County, WY",WY,4.908904943
56033,"Sheridan County, WY",WY,34.16135174
56035,"Sublette County, WY",WY,17.06309932
56037,"Sweetwater County, WY",WY,7.404855265
56039,"Teton County, WY",WY,-29.49174021
56041,"Uinta County, WY",WY,49.77826807
56043,"Washakie County, WY",WY,-23.76806446
56045,"Weston County, WY",WY,-36.08093654
